DATE,APPNAME,API,STATUS,COUNT
04-07-23,App1,API18,F,8
04-07-23,App1,API19,S,680
04-07-23,App1,API19,F,87
04-07-23,App10,API24,F,12
04-07-23,App100,API17,S,3398
04-07-23,App100,API18,S,14326
04-07-23,App100,API18,F,4552
04-07-23,App100,API19,S,8447
04-07-23,App100,API19,F,5756
04-07-23,App100,API24,S,17
04-07-23,App100,API26,S,18878
04-07-23,App100,API26,F,2608
04-07-23,App100,API7,S,5309
04-07-23,App100,API7,F,12
04-07-23,App101,API15,F,3
04-07-23,App102,API15,S,83711
04-07-23,App102,API15,F,254
04-07-23,App103,API18,S,625
04-07-23,App103,API18,F,153
04-07-23,App103,API19,S,178
04-07-23,App103,API19,F,15
04-07-23,App104,API15,S,47735
04-07-23,App104,API15,F,5147
04-07-23,App104,API18,S,3512
04-07-23,App104,API18,F,1305
04-07-23,App104,API19,S,1766
04-07-23,App104,API19,F,1245
04-07-23,App105,API15,S,1726
04-07-23,App105,API15,F,147
04-07-23,App106,API10,S,6
04-07-23,App106,API15,S,4292769
04-07-23,App106,API15,F,57559
04-07-23,App106,API2,S,437202
04-07-23,App107,API17,S,19040
04-07-23,App107,API17,F,3
04-07-23,App107,API24,S,8
04-07-23,App107,API7,S,6
04-07-23,App108,API1,S,472960
04-07-23,App108,API1,F,4
04-07-23,App108,API11,S,403303
04-07-23,App108,API11,F,1923
04-07-23,App108,API14,S,417526
04-07-23,App108,API14,F,1
04-07-23,App108,API17,S,2072083
04-07-23,App108,API17,F,425713
04-07-23,App108,API2,S,9
04-07-23,App108,API22,S,489491
04-07-23,App108,API22,S,152115
04-07-23,App108,API22,F,110512
04-07-23,App108,API22,F,3664
04-07-23,App108,API23,S,417527
04-07-23,App108,API24,S,9
04-07-23,App108,API24,S,2
04-07-23,App108,API25,S,705155
04-07-23,App108,API25,F,182
04-07-23,App108,API27,S,186911
04-07-23,App108,API27,F,3
04-07-23,App108,API3,S,238849
04-07-23,App108,API4,S,403285
04-07-23,App108,API5,S,358491
04-07-23,App108,API6,S,179244
04-07-23,App109,API18,S,39
04-07-23,App109,API18,F,5
04-07-23,App109,API19,S,31
04-07-23,App109,API19,F,23
04-07-23,App11,API24,F,14
04-07-23,App110,API10,S,350
04-07-23,App110,API10,F,111
04-07-23,App111,API10,S,9464
04-07-23,App111,API10,F,464
04-07-23,App111,API15,S,328
04-07-23,App111,API15,F,3
04-07-23,App111,API24,S,42
04-07-23,App111,API24,F,9
04-07-23,App112,API24,S,2225
04-07-23,App112,API24,F,237
04-07-23,App112,API7,S,4
04-07-23,App12,API24,F,22
04-07-23,App13,API15,S,61306
04-07-23,App13,API15,F,2088
04-07-23,App14,API15,S,2
04-07-23,App15,API15,S,12203
04-07-23,App16,API15,F,880673
04-07-23,App17,API15,S,54087
04-07-23,App17,API15,F,247
04-07-23,App17,API7,S,53774
04-07-23,App17,API7,F,22
04-07-23,App18,API7,S,1
04-07-23,App19,API15,S,4
04-07-23,App19,API7,S,4
04-07-23,App2,API12,S,12594166
04-07-23,App2,API12,F,482142
04-07-23,App2,API12,SE,4
04-07-23,App2,API15,S,1607
04-07-23,App2,API15,F,42
04-07-23,App2,API17,S,1599232
04-07-23,App2,API17,F,52
04-07-23,App2,API18,S,1355822
04-07-23,App2,API18,F,144324
04-07-23,App2,API18,SE,1
04-07-23,App2,API19,S,1112928
04-07-23,App2,API19,F,167794
04-07-23,App2,API23,S,93744
04-07-23,App2,API24,S,21
04-07-23,App2,API7,S,178038
04-07-23,App2,API7,F,2980
04-07-23,App20,API15,S,29026
04-07-23,App20,API15,F,81
04-07-23,App20,API7,S,28979
04-07-23,App20,API7,F,9
04-07-23,App21,API15,S,300581
04-07-23,App21,API15,F,635
04-07-23,App21,API7,S,126464
04-07-23,App21,API7,F,31
04-07-23,App22,API12,S,2546
04-07-23,App22,API12,F,66
04-07-23,App22,API15,S,3297
04-07-23,App22,API15,F,33
04-07-23,App22,API7,S,1248496
04-07-23,App22,API7,F,3029
04-07-23,App23,API15,S,137561
04-07-23,App23,API15,F,298
04-07-23,App23,API7,S,136085
04-07-23,App23,API7,F,30
04-07-23,App24,API15,S,24506
04-07-23,App24,API15,F,158
04-07-23,App25,API15,S,24129
04-07-23,App25,API15,F,151
04-07-23,App25,API7,S,24160
04-07-23,App25,API7,F,6
04-07-23,App26,API15,S,65329
04-07-23,App26,API15,F,134
04-07-23,App26,API7,S,65150
04-07-23,App26,API7,F,16
04-07-23,App27,API15,S,169866
04-07-23,App27,API15,F,47778
04-07-23,App27,API7,S,167622
04-07-23,App27,API7,F,52
04-07-23,App28,API15,S,180406
04-07-23,App28,API15,F,254
04-07-23,App28,API7,S,168539
04-07-23,App28,API7,F,47
04-07-23,App29,API10,S,118
04-07-23,App29,API10,F,12
04-07-23,App3,API10,S,58
04-07-23,App3,API10,F,5
04-07-23,App3,API12,S,7028757
04-07-23,App3,API12,F,98144
04-07-23,App3,API14,S,5
04-07-23,App3,API15,S,33920
04-07-23,App3,API15,F,964
04-07-23,App3,API17,F,1
04-07-23,App3,API18,S,1295
04-07-23,App3,API18,F,269
04-07-23,App3,API19,S,1143
04-07-23,App3,API19,F,161
04-07-23,App3,API23,S,38
04-07-23,App3,API24,S,1056
04-07-23,App3,API24,F,835
04-07-23,App3,API7,S,4848644
04-07-23,App3,API7,F,831572
04-07-23,App3,API8,S,49
04-07-23,App3,API8,F,22
04-07-23,App3,API9,S,4
04-07-23,App3,API9,F,2
04-07-23,App30,API18,S,3
04-07-23,App30,API19,S,1
04-07-23,App30,API24,S,1
04-07-23,App30,API26,F,10
04-07-23,App30,API26,S,4
04-07-23,App31,API18,S,892
04-07-23,App31,API18,F,61
04-07-23,App31,API19,S,683
04-07-23,App31,API19,F,169
04-07-23,App31,API24,S,2
04-07-23,App31,API26,S,1921
04-07-23,App31,API26,F,1689
04-07-23,App32,API18,S,24
04-07-23,App32,API19,S,18
04-07-23,App32,API19,F,1
04-07-23,App32,API26,S,24
04-07-23,App32,API26,F,13
04-07-23,App33,API15,S,9818
04-07-23,App33,API15,F,363
04-07-23,App34,API15,S,1587141
04-07-23,App34,API15,F,40609
04-07-23,App35,API15,S,2
04-07-23,App36,API15,S,10582
04-07-23,App36,API15,F,852
04-07-23,App36,API15,S,15
04-07-23,App37,API15,S,489376
04-07-23,App37,API15,F,46726
04-07-23,App38,API12,S,1
04-07-23,App38,API18,S,9
04-07-23,App38,API19,S,7
04-07-23,App38,API26,S,9
04-07-23,App38,API26,F,8
04-07-23,App39,API15,S,2431
04-07-23,App39,API15,F,22
04-07-23,App4,API7,S,2152
04-07-23,App4,API7,F,30
04-07-23,App40,API10,S,111
04-07-23,App40,API10,F,7
04-07-23,App40,API15,S,110
04-07-23,App41,API10,S,1
04-07-23,App41,API10,F,1
04-07-23,App41,API12,S,2963
04-07-23,App41,API12,F,2193
04-07-23,App41,API15,S,1192
04-07-23,App41,API15,F,250
04-07-23,App41,API17,S,41564
04-07-23,App41,API17,F,18918
04-07-23,App41,API18,S,185793
04-07-23,App41,API18,F,5423
04-07-23,App41,API19,S,169420
04-07-23,App41,API19,F,25083
04-07-23,App41,API24,F,237
04-07-23,App41,API24,S,232
04-07-23,App41,API26,S,207535
04-07-23,App41,API26,F,158487
04-07-23,App41,API7,S,48570
04-07-23,App41,API7,F,2069
04-07-23,App41,API9,F,121
04-07-23,App41,API9,S,83
04-07-23,App42,API18,S,12461
04-07-23,App42,API18,F,1476
04-07-23,App42,API19,S,11179
04-07-23,App42,API19,F,346
04-07-23,App42,API24,F,16
04-07-23,App42,API7,S,49833
04-07-23,App42,API7,F,1265
04-07-23,App43,API7,S,20578
04-07-23,App43,API7,F,3477
04-07-23,App44,API7,S,84
04-07-23,App45,API18,S,2464
04-07-23,App45,API18,F,206
04-07-23,App45,API19,S,1363
04-07-23,App45,API19,F,1195
04-07-23,App45,API19,SE,6
04-07-23,App45,API20,S,659
04-07-23,App45,API20,F,27
04-07-23,App45,API24,F,148923
04-07-23,App45,API24,S,54235
04-07-23,App45,API7,S,265870
04-07-23,App45,API7,F,809
04-07-23,App45,API9,S,8389
04-07-23,App45,API9,F,23
04-07-23,App46,API24,S,249
04-07-23,App46,API26,F,10614
04-07-23,App46,API26,S,6179
04-07-23,App47,API18,S,100
04-07-23,App47,API18,F,6
04-07-23,App47,API19,F,181
04-07-23,App47,API19,S,76
04-07-23,App47,API24,S,4
04-07-23,App47,API26,S,268054
04-07-23,App47,API26,F,8030
04-07-23,App48,API18,S,599
04-07-23,App48,API18,F,24
04-07-23,App48,API19,S,427
04-07-23,App48,API19,F,94
04-07-23,App48,API24,S,2
04-07-23,App48,API26,S,1202
04-07-23,App48,API26,F,945
04-07-23,App49,API18,F,70
04-07-23,App49,API18,S,31
04-07-23,App49,API19,F,30
04-07-23,App49,API19,S,7
04-07-23,App49,API7,S,122607
04-07-23,App49,API7,F,6857
04-07-23,App5,API10,S,29944
04-07-23,App5,API10,F,21390
04-07-23,App5,API12,S,20611
04-07-23,App5,API12,F,1561
04-07-23,App5,API15,S,9409
04-07-23,App5,API15,F,211
04-07-23,App5,API24,F,35
04-07-23,App5,API24,S,1
04-07-23,App50,API12,S,14857
04-07-23,App50,API12,F,10190
04-07-23,App50,API15,S,68
04-07-23,App50,API15,F,1
04-07-23,App51,API7,S,1990
04-07-23,App51,API7,F,1
04-07-23,App52,API15,S,34
04-07-23,App52,API24,S,1
04-07-23,App52,API24,F,1
04-07-23,App52,API26,F,1
04-07-23,App52,API9,F,8
04-07-23,App52,API9,S,4
04-07-23,App53,API12,F,27
04-07-23,App53,API12,S,17
04-07-23,App53,API18,S,20
04-07-23,App53,API18,F,1
04-07-23,App53,API19,S,20
04-07-23,App53,API19,F,2
04-07-23,App54,API10,S,37
04-07-23,App54,API10,F,14
04-07-23,App54,API12,F,14
04-07-23,App54,API15,S,16
04-07-23,App54,API17,S,1023711
04-07-23,App54,API24,S,13
04-07-23,App54,API24,F,6
04-07-23,App54,API7,S,9648022
04-07-23,App54,API7,F,766018
04-07-23,App54,API7,SE,1
04-07-23,App55,API15,S,12
04-07-23,App56,API18,S,29909
04-07-23,App56,API18,F,779
04-07-23,App56,API19,S,24547
04-07-23,App56,API19,F,1945
04-07-23,App56,API7,S,18896
04-07-23,App56,API7,F,6
04-07-23,App57,API7,S,1
04-07-23,App58,API17,S,169938
04-07-23,App58,API17,F,103
04-07-23,App58,API24,F,12
04-07-23,App58,API24,S,10
04-07-23,App58,API7,S,2362341
04-07-23,App58,API7,F,6974
04-07-23,App59,API15,S,450121
04-07-23,App59,API15,F,97546
04-07-23,App6,API12,S,657
04-07-23,App6,API12,F,64
04-07-23,App6,API15,S,6404
04-07-23,App6,API15,F,52
04-07-23,App6,API18,S,147
04-07-23,App6,API18,F,33
04-07-23,App6,API19,S,132
04-07-23,App6,API19,F,2
04-07-23,App6,API24,F,363
04-07-23,App6,API24,S,11
04-07-23,App6,API7,S,3123
04-07-23,App6,API7,F,8
04-07-23,App60,API15,S,28872
04-07-23,App60,API15,F,57
04-07-23,App61,API15,S,2
04-07-23,App62,API12,S,870615
04-07-23,App62,API12,F,561852
04-07-23,App62,API15,S,874377
04-07-23,App62,API15,F,299377
04-07-23,App62,API17,S,3544181
04-07-23,App62,API7,S,3554686
04-07-23,App62,API7,F,737996
04-07-23,App62,API9,F,1487
04-07-23,App62,API9,S,107
04-07-23,App63,API7,S,19709
04-07-23,App63,API7,F,1794
04-07-23,App64,API17,S,53759
04-07-23,App64,API18,S,117645
04-07-23,App64,API18,F,13478
04-07-23,App64,API19,S,93083
04-07-23,App64,API19,F,10248
04-07-23,App64,API19,SE,6
04-07-23,App64,API20,S,473
04-07-23,App64,API20,F,23
04-07-23,App64,API22,S,54733
04-07-23,App64,API24,F,2295
04-07-23,App64,API24,S,1940
04-07-23,App64,API7,F,1662
04-07-23,App64,API7,S,467
04-07-23,App64,API9,S,6637
04-07-23,App64,API9,F,192
04-07-23,App65,API10,F,15
04-07-23,App65,API15,F,305
04-07-23,App66,API10,S,920
04-07-23,App66,API10,F,605
04-07-23,App66,API12,S,1391
04-07-23,App66,API12,F,40
04-07-23,App66,API15,S,238
04-07-23,App66,API15,F,6
04-07-23,App67,API15,F,379
04-07-23,App68,API15,F,1
04-07-23,App69,API10,F,6087559
04-07-23,App69,API12,F,12616
04-07-23,App69,API15,F,555208
04-07-23,App7,API10,S,350
04-07-23,App7,API10,F,2
04-07-23,App7,API12,S,2
04-07-23,App7,API15,S,374
04-07-23,App7,API15,F,3
04-07-23,App70,API15,F,23
04-07-23,App71,API10,S,5
04-07-23,App71,API12,S,52
04-07-23,App71,API15,S,7
04-07-23,App72,API12,S,1633
04-07-23,App72,API12,F,31
04-07-23,App72,API18,S,470
04-07-23,App72,API18,F,49
04-07-23,App72,API19,S,440
04-07-23,App72,API19,F,73
04-07-23,App72,API23,S,1325
04-07-23,App72,API7,S,3
04-07-23,App73,API12,S,94
04-07-23,App73,API12,F,6
04-07-23,App73,API15,S,2
04-07-23,App74,API24,F,1
04-07-23,App75,API12,S,435
04-07-23,App75,API12,F,18
04-07-23,App75,API15,S,57
04-07-23,App76,API15,F,213890
04-07-23,App77,API15,S,87542
04-07-23,App77,API15,F,1282
04-07-23,App78,API12,S,9
04-07-23,App78,API12,F,9
04-07-23,App78,API15,S,43853
04-07-23,App78,API15,F,9986
04-07-23,App79,API12,S,271385
04-07-23,App79,API12,F,1400
04-07-23,App79,API15,S,17195
04-07-23,App79,API15,F,7953
04-07-23,App8,API24,F,151
04-07-23,App80,API10,S,3
04-07-23,App80,API10,F,3
04-07-23,App80,API12,S,4
04-07-23,App80,API12,F,2
04-07-23,App81,API12,S,13292
04-07-23,App81,API12,F,36
04-07-23,App81,API15,S,802
04-07-23,App81,API15,F,28
04-07-23,App82,API12,S,3
04-07-23,App83,API10,S,2
04-07-23,App83,API10,F,2
04-07-23,App83,API12,S,132796
04-07-23,App83,API12,F,2487
04-07-23,App83,API15,S,37271
04-07-23,App83,API15,F,1530
04-07-23,App83,API24,F,13
04-07-23,App84,API12,S,636801
04-07-23,App84,API12,F,603
04-07-23,App84,API15,S,31684
04-07-23,App84,API15,F,14108
04-07-23,App85,API10,S,6
04-07-23,App85,API10,F,6
04-07-23,App85,API12,S,6
04-07-23,App85,API18,S,2
04-07-23,App85,API19,S,2
04-07-23,App85,API23,S,3
04-07-23,App85,API24,F,6
04-07-23,App85,API7,F,1
04-07-23,App86,API12,S,39
04-07-23,App86,API15,S,34
04-07-23,App87,API12,S,264
04-07-23,App87,API12,F,4
04-07-23,App87,API15,S,561
04-07-23,App88,API18,S,1
04-07-23,App88,API19,S,1
04-07-23,App88,API23,S,1
04-07-23,App89,API12,F,14
04-07-23,App89,API12,S,4
04-07-23,App89,API15,S,14
04-07-23,App89,API15,F,4
04-07-23,App9,API24,F,5
04-07-23,App90,API12,S,1142794
04-07-23,App90,API12,F,855
04-07-23,App90,API15,S,31285
04-07-23,App90,API15,F,15811
04-07-23,App91,API12,F,17
04-07-23,App91,API12,S,13
04-07-23,App91,API15,S,50295
04-07-23,App91,API15,F,4265
04-07-23,App92,API12,S,13413
04-07-23,App92,API12,F,108
04-07-23,App92,API15,S,1163
04-07-23,App92,API15,F,866
04-07-23,App93,API10,S,3831
04-07-23,App93,API10,F,160
04-07-23,App93,API12,S,4295
04-07-23,App93,API12,F,1333
04-07-23,App93,API18,S,5325
04-07-23,App93,API18,F,509
04-07-23,App93,API19,S,4578
04-07-23,App93,API19,F,257
04-07-23,App93,API23,S,16788
04-07-23,App93,API24,S,6
04-07-23,App93,API7,S,3861
04-07-23,App93,API7,F,5
04-07-23,App94,API12,S,57770
04-07-23,App94,API12,F,1017
04-07-23,App94,API15,S,12644
04-07-23,App94,API15,F,1152
04-07-23,App94,API18,F,102
04-07-23,App95,API10,S,5
04-07-23,App96,API24,S,4
04-07-23,App96,API26,S,7
04-07-23,App96,API26,F,5
04-07-23,App97,API10,F,9
04-07-23,App97,API12,S,17868
04-07-23,App97,API12,F,391
04-07-23,App97,API15,S,1560
04-07-23,App97,API15,F,42
04-07-23,App97,API18,S,321883
04-07-23,App97,API18,F,171972
04-07-23,App97,API19,S,203752
04-07-23,App97,API19,F,32183
04-07-23,App97,API24,F,489
04-07-23,App97,API24,S,119
04-07-23,App97,API26,S,489331
04-07-23,App97,API26,F,139596
04-07-23,App97,API9,F,900
04-07-23,App97,API9,S,396
04-07-23,App98,API12,S,747563
04-07-23,App98,API12,F,14325
04-07-23,App98,API15,S,2325953
04-07-23,App98,API15,F,4081
04-07-23,App98,API18,S,1080
04-07-23,App98,API18,F,188
04-07-23,App98,API19,S,886
04-07-23,App98,API19,F,63
04-07-23,App98,API24,F,767
04-07-23,App98,API24,S,218
04-07-23,App99,API15,S,2020885
04-07-23,App99,API15,F,1658
04-07-23,App99,API7,S,2016122
04-07-23,App99,API7,F,178
05-07-23,App1,API18,F,9
05-07-23,App1,API19,S,654
05-07-23,App1,API19,F,69
05-07-23,App10,API24,F,25
05-07-23,App100,API17,S,3267
05-07-23,App100,API17,F,1
05-07-23,App100,API18,S,14171
05-07-23,App100,API18,F,4815
05-07-23,App100,API19,S,8200
05-07-23,App100,API19,F,5564
05-07-23,App100,API24,S,15
05-07-23,App100,API26,S,18986
05-07-23,App100,API26,F,2625
05-07-23,App100,API7,S,5087
05-07-23,App100,API7,F,17
05-07-23,App101,API15,F,4
05-07-23,App102,API15,S,79116
05-07-23,App102,API15,F,268
05-07-23,App103,API18,S,470
05-07-23,App103,API18,F,95
05-07-23,App103,API19,S,147
05-07-23,App103,API19,F,15
05-07-23,App104,API15,S,47498
05-07-23,App104,API15,F,5127
05-07-23,App104,API18,S,3319
05-07-23,App104,API18,F,1277
05-07-23,App104,API19,S,1589
05-07-23,App104,API19,F,1054
05-07-23,App105,API15,S,1936
05-07-23,App105,API15,F,146
05-07-23,App106,API10,S,6
05-07-23,App106,API15,S,4269037
05-07-23,App106,API15,F,58669
05-07-23,App106,API2,S,446558
05-07-23,App107,API17,S,18843
05-07-23,App107,API17,F,4
05-07-23,App107,API24,S,9
05-07-23,App107,API7,S,5
05-07-23,App108,API1,S,483610
05-07-23,App108,API1,F,1
05-07-23,App108,API11,S,419464
05-07-23,App108,API11,F,2388
05-07-23,App108,API14,S,433997
05-07-23,App108,API14,F,3
05-07-23,App108,API17,S,2006525
05-07-23,App108,API17,F,442878
05-07-23,App108,API2,S,6
05-07-23,App108,API22,S,151592
05-07-23,App108,API22,F,584
05-07-23,App108,API23,S,433998
05-07-23,App108,API24,S,2
05-07-23,App108,API25,S,692809
05-07-23,App108,API25,F,201
05-07-23,App108,API27,S,160610
05-07-23,App108,API27,F,33
05-07-23,App108,API3,S,205477
05-07-23,App108,API3,F,35
05-07-23,App108,API4,S,419462
05-07-23,App108,API5,S,305992
05-07-23,App108,API6,S,152996
05-07-23,App109,API18,S,19
05-07-23,App109,API19,S,19
05-07-23,App109,API19,F,18
05-07-23,App11,API24,F,35
05-07-23,App110,API10,S,401
05-07-23,App110,API10,F,114
05-07-23,App111,API10,S,9532
05-07-23,App111,API10,F,601
05-07-23,App111,API15,S,292
05-07-23,App111,API15,F,5
05-07-23,App111,API24,S,77
05-07-23,App111,API24,F,5
05-07-23,App112,API24,S,2449
05-07-23,App112,API24,F,302
05-07-23,App114,API18,F,1
05-07-23,App114,API23,F,1
05-07-23,App12,API24,F,29
05-07-23,App13,API15,S,61772
05-07-23,App13,API15,F,2583
05-07-23,App15,API15,S,12240
05-07-23,App16,API15,F,887021
05-07-23,App17,API15,S,54789
05-07-23,App17,API15,F,215
05-07-23,App17,API7,S,54497
05-07-23,App18,API15,S,6
05-07-23,App18,API7,S,6
05-07-23,App19,API15,S,17
05-07-23,App19,API7,S,17
05-07-23,App2,API12,S,12309119
05-07-23,App2,API12,F,467839
05-07-23,App2,API12,SE,6
05-07-23,App2,API15,S,1573
05-07-23,App2,API15,F,40
05-07-23,App2,API17,S,1555112
05-07-23,App2,API17,F,58
05-07-23,App2,API18,S,1319629
05-07-23,App2,API18,F,143609
05-07-23,App2,API18,SE,1
05-07-23,App2,API19,S,1080036
05-07-23,App2,API19,F,165485
05-07-23,App2,API23,S,90853
05-07-23,App2,API24,S,23
05-07-23,App2,API7,S,180700
05-07-23,App2,API7,F,2850
05-07-23,App20,API15,S,30705
05-07-23,App20,API15,F,78
05-07-23,App20,API7,S,29457
05-07-23,App21,API15,S,299701
05-07-23,App21,API15,F,708
05-07-23,App21,API7,S,126104
05-07-23,App21,API7,F,28
05-07-23,App22,API12,S,2570
05-07-23,App22,API12,F,65
05-07-23,App22,API15,S,3358
05-07-23,App22,API15,F,25
05-07-23,App22,API7,S,1232371
05-07-23,App22,API7,F,2877
05-07-23,App23,API15,S,126125
05-07-23,App23,API15,F,274
05-07-23,App23,API7,S,124661
05-07-23,App23,API7,F,1
05-07-23,App24,API15,S,24755
05-07-23,App24,API15,F,180
05-07-23,App25,API15,S,20059
05-07-23,App25,API15,F,111
05-07-23,App25,API7,S,20097
05-07-23,App25,API7,F,2
05-07-23,App26,API15,S,67558
05-07-23,App26,API15,F,134
05-07-23,App26,API7,S,67431
05-07-23,App27,API15,S,163888
05-07-23,App27,API15,F,46679
05-07-23,App27,API7,S,161517
05-07-23,App27,API7,F,1
05-07-23,App28,API15,S,178033
05-07-23,App28,API15,F,234
05-07-23,App28,API7,S,166294
05-07-23,App28,API7,F,4
05-07-23,App29,API10,S,101
05-07-23,App29,API10,F,8
05-07-23,App3,API10,S,6
05-07-23,App3,API10,F,6
05-07-23,App3,API12,S,6111354
05-07-23,App3,API12,F,95413
05-07-23,App3,API14,S,5
05-07-23,App3,API14,F,3
05-07-23,App3,API15,S,34138
05-07-23,App3,API15,F,1004
05-07-23,App3,API17,S,12
05-07-23,App3,API17,F,2
05-07-23,App3,API18,S,1072
05-07-23,App3,API18,F,182
05-07-23,App3,API19,S,983
05-07-23,App3,API19,F,127
05-07-23,App3,API23,S,58
05-07-23,App3,API24,S,1029
05-07-23,App3,API24,F,967
05-07-23,App3,API7,S,4842963
05-07-23,App3,API7,F,819816
05-07-23,App3,API8,S,46
05-07-23,App3,API8,F,18
05-07-23,App30,API18,S,1
05-07-23,App30,API19,S,1
05-07-23,App30,API19,F,1
05-07-23,App30,API24,S,2
05-07-23,App30,API26,F,14
05-07-23,App30,API26,S,2
05-07-23,App31,API18,S,888
05-07-23,App31,API18,F,54
05-07-23,App31,API19,S,705
05-07-23,App31,API19,F,153
05-07-23,App31,API24,S,2
05-07-23,App31,API26,S,1768
05-07-23,App31,API26,F,1449
05-07-23,App32,API18,S,42
05-07-23,App32,API18,F,22
05-07-23,App32,API19,S,31
05-07-23,App32,API19,F,7
05-07-23,App32,API26,S,64
05-07-23,App32,API26,F,58
05-07-23,App33,API15,S,10716
05-07-23,App33,API15,F,371
05-07-23,App34,API15,S,1547403
05-07-23,App34,API15,F,40785
05-07-23,App36,API15,S,8933
05-07-23,App36,API15,F,774
05-07-23,App36,API15,S,16
05-07-23,App37,API15,S,483908
05-07-23,App37,API15,F,47033
05-07-23,App38,API12,S,1
05-07-23,App38,API18,S,5
05-07-23,App38,API19,S,5
05-07-23,App38,API26,S,5
05-07-23,App39,API15,S,2377
05-07-23,App39,API15,F,22
05-07-23,App4,API7,S,2046
05-07-23,App4,API7,F,39
05-07-23,App40,API10,S,103
05-07-23,App40,API10,F,11
05-07-23,App40,API15,S,106
05-07-23,App41,API10,S,2
05-07-23,App41,API10,F,1
05-07-23,App41,API12,S,2681
05-07-23,App41,API12,F,1882
05-07-23,App41,API15,S,1254
05-07-23,App41,API15,F,1058
05-07-23,App41,API17,S,38914
05-07-23,App41,API17,F,18303
05-07-23,App41,API18,S,185167
05-07-23,App41,API18,F,5610
05-07-23,App41,API19,S,168155
05-07-23,App41,API19,F,24849
05-07-23,App41,API24,F,248
05-07-23,App41,API24,S,234
05-07-23,App41,API26,S,206690
05-07-23,App41,API26,F,148626
05-07-23,App41,API7,S,45718
05-07-23,App41,API7,F,1858
05-07-23,App41,API9,S,108
05-07-23,App41,API9,F,99
05-07-23,App42,API15,S,1
05-07-23,App42,API18,S,12626
05-07-23,App42,API18,F,1879
05-07-23,App42,API19,S,11262
05-07-23,App42,API19,F,424
05-07-23,App42,API7,S,46706
05-07-23,App42,API7,F,1191
05-07-23,App42,API9,F,1
05-07-23,App43,API7,S,20388
05-07-23,App43,API7,F,3509
05-07-23,App44,API7,S,74
05-07-23,App45,API18,S,2329
05-07-23,App45,API18,F,243
05-07-23,App45,API19,S,1308
05-07-23,App45,API19,F,1196
05-07-23,App45,API20,S,589
05-07-23,App45,API20,F,26
05-07-23,App45,API24,F,135985
05-07-23,App45,API24,S,47543
05-07-23,App45,API7,S,234687
05-07-23,App45,API7,F,736
05-07-23,App45,API9,S,7404
05-07-23,App45,API9,F,20
05-07-23,App46,API24,S,257
05-07-23,App46,API26,F,11955
05-07-23,App46,API26,S,10988
05-07-23,App47,API18,S,90
05-07-23,App47,API18,F,1
05-07-23,App47,API19,F,150
05-07-23,App47,API19,S,65
05-07-23,App47,API24,S,3
05-07-23,App47,API26,S,247834
05-07-23,App47,API26,F,7738
05-07-23,App48,API18,S,582
05-07-23,App48,API18,F,30
05-07-23,App48,API19,S,390
05-07-23,App48,API19,F,103
05-07-23,App48,API24,S,2
05-07-23,App48,API26,F,1222
05-07-23,App48,API26,S,1136
05-07-23,App49,API18,F,86
05-07-23,App49,API18,S,29
05-07-23,App49,API19,F,37
05-07-23,App49,API19,S,8
05-07-23,App49,API7,S,120803
05-07-23,App49,API7,F,6965
05-07-23,App5,API10,S,28735
05-07-23,App5,API10,F,20323
05-07-23,App5,API12,S,19554
05-07-23,App5,API12,F,1603
05-07-23,App5,API15,S,9154
05-07-23,App5,API15,F,215
05-07-23,App5,API24,F,37
05-07-23,App5,API24,S,6
05-07-23,App50,API12,S,14496
05-07-23,App50,API12,F,10368
05-07-23,App50,API15,S,112
05-07-23,App50,API15,F,1
05-07-23,App51,API19,F,10
05-07-23,App51,API19,S,5
05-07-23,App51,API7,S,1678
05-07-23,App51,API7,F,15
05-07-23,App52,API10,F,2
05-07-23,App52,API12,F,2
05-07-23,App52,API15,S,25
05-07-23,App52,API24,F,6
05-07-23,App52,API24,S,2
05-07-23,App52,API26,F,1
05-07-23,App52,API9,F,12
05-07-23,App52,API9,S,5
05-07-23,App53,API12,S,31
05-07-23,App53,API12,F,8
05-07-23,App53,API18,S,28
05-07-23,App53,API18,F,2
05-07-23,App53,API19,S,28
05-07-23,App54,API10,S,18
05-07-23,App54,API10,F,12
05-07-23,App54,API12,F,12
05-07-23,App54,API15,S,11
05-07-23,App54,API17,S,979389
05-07-23,App54,API17,F,26
05-07-23,App54,API24,F,7
05-07-23,App54,API24,S,6
05-07-23,App54,API7,S,9428245
05-07-23,App54,API7,F,709174
05-07-23,App55,API15,S,6
05-07-23,App55,API15,F,1
05-07-23,App56,API18,S,30031
05-07-23,App56,API18,F,747
05-07-23,App56,API19,S,24616
05-07-23,App56,API19,F,1836
05-07-23,App56,API7,S,18852
05-07-23,App58,API17,S,168691
05-07-23,App58,API17,F,109
05-07-23,App58,API24,F,11
05-07-23,App58,API24,S,2
05-07-23,App58,API7,S,2383668
05-07-23,App58,API7,F,6520
05-07-23,App58,API7,SE,1
05-07-23,App59,API15,S,449569
05-07-23,App59,API15,F,94016
05-07-23,App6,API12,S,643
05-07-23,App6,API12,F,68
05-07-23,App6,API15,S,6721
05-07-23,App6,API15,F,78
05-07-23,App6,API18,S,113
05-07-23,App6,API18,F,20
05-07-23,App6,API19,S,100
05-07-23,App6,API19,F,4
05-07-23,App6,API24,F,262
05-07-23,App6,API24,S,6
05-07-23,App6,API7,S,2812
