DATE,APPNAME,API,STATUS,COUNT
2023-07-14,App45,API20,F,35
2023-07-14,App45,API24,F,108375
2023-07-14,App45,API24,S,38683
2023-07-14,App45,API7,S,206923
2023-07-14,App45,API7,F,691
2023-07-14,App45,API9,S,5776
2023-07-14,App45,API9,F,17
2023-07-14,App46,API24,S,249
2023-07-14,App46,API26,F,10784
2023-07-14,App46,API26,S,9476
2023-07-14,App47,API18,S,106
2023-07-14,App47,API18,F,5
2023-07-14,App47,API19,F,283
2023-07-14,App47,API19,S,66
2023-07-14,App47,API24,S,5
2023-07-14,App47,API26,S,270533
2023-07-14,App47,API26,F,9789
2023-07-14,App48,API18,S,578
2023-07-14,App48,API18,F,33
2023-07-14,App48,API19,S,379
2023-07-14,App48,API19,F,128
2023-07-14,App48,API24,S,2
2023-07-14,App48,API26,F,1268
2023-07-14,App48,API26,S,1208
2023-07-14,App49,API18,F,38
2023-07-14,App49,API18,S,34
2023-07-14,App49,API19,F,18
2023-07-14,App49,API19,S,9
2023-07-14,App49,API7,S,117270
2023-07-14,App49,API7,F,7936
2023-07-14,App5,API10,S,41803
2023-07-14,App5,API10,F,34270
2023-07-14,App5,API12,S,31574
2023-07-14,App5,API12,F,1650
2023-07-14,App5,API15,S,9527
2023-07-14,App5,API15,F,227
2023-07-14,App5,API24,F,46
2023-07-14,App5,API24,S,2
2023-07-14,App50,API12,S,12881
2023-07-14,App50,API12,F,10130
2023-07-14,App50,API15,S,76
2023-07-14,App50,API15,F,3
2023-07-14,App51,API19,S,3
2023-07-14,App51,API7,S,1081
2023-07-14,App52,API15,S,35
2023-07-14,App52,API15,F,2
2023-07-14,App52,API24,F,4
2023-07-14,App52,API9,F,10
2023-07-14,App52,API9,S,9
2023-07-14,App53,API12,F,456
2023-07-14,App53,API12,S,21
2023-07-14,App53,API18,S,20
2023-07-14,App53,API19,S,20
2023-07-14,App54,API10,S,24
2023-07-14,App54,API10,F,19
2023-07-14,App54,API12,F,16
2023-07-14,App54,API12,S,3
2023-07-14,App54,API15,S,19
2023-07-14,App54,API17,S,803572
2023-07-14,App54,API17,F,14
2023-07-14,App54,API24,S,10
2023-07-14,App54,API24,F,4
2023-07-14,App54,API7,S,8359893
2023-07-14,App54,API7,F,529327
2023-07-14,App55,API15,S,6
2023-07-14,App56,API18,S,28764
2023-07-14,App56,API18,F,790
2023-07-14,App56,API19,S,23379
2023-07-14,App56,API19,F,1733
2023-07-14,App56,API7,S,18297
2023-07-14,App58,API17,S,184664
2023-07-14,App58,API17,F,148
2023-07-14,App58,API24,F,21
2023-07-14,App58,API24,S,2
2023-07-14,App58,API7,S,2622887
2023-07-14,App58,API7,F,7043
2023-07-14,App59,API15,S,368399
2023-07-14,App59,API15,F,83573
2023-07-14,App6,API12,S,762
2023-07-14,App6,API12,F,107
2023-07-14,App6,API15,S,7285
2023-07-14,App6,API15,F,88
2023-07-14,App6,API18,S,150
2023-07-14,App6,API18,F,23
2023-07-14,App6,API19,S,134
2023-07-14,App6,API19,F,8
2023-07-14,App6,API24,F,734
2023-07-14,App6,API24,S,15
2023-07-14,App6,API7,S,3117
2023-07-14,App6,API7,F,2
2023-07-14,App60,API15,S,34633
2023-07-14,App60,API15,F,88
2023-07-14,App62,API12,F,745597
2023-07-14,App62,API12,S,638862
2023-07-14,App62,API15,S,894842
2023-07-14,App62,API15,F,292139
2023-07-14,App62,API17,S,3325692
2023-07-14,App62,API7,S,3334617
2023-07-14,App62,API7,F,805072
2023-07-14,App62,API9,F,1508
2023-07-14,App62,API9,S,100
2023-07-14,App63,API7,S,22158
2023-07-14,App63,API7,F,2291
2023-07-14,App64,API17,S,39956
2023-07-14,App64,API18,S,102244
2023-07-14,App64,API18,F,13668
2023-07-14,App64,API19,S,79647
2023-07-14,App64,API19,F,9550
2023-07-14,App64,API19,SE,2
2023-07-14,App64,API20,S,451
2023-07-14,App64,API20,F,47
2023-07-14,App64,API24,F,2188
2023-07-14,App64,API24,S,1779
2023-07-14,App64,API7,F,1391
2023-07-14,App64,API7,S,439
2023-07-14,App64,API9,S,5738
2023-07-14,App64,API9,F,172
2023-07-14,App65,API10,F,3
2023-07-14,App65,API15,F,341
2023-07-14,App66,API10,S,768
2023-07-14,App66,API10,F,535
2023-07-14,App66,API12,S,1179
2023-07-14,App66,API12,F,26
2023-07-14,App66,API15,S,224
2023-07-14,App67,API15,F,383
2023-07-14,App69,API10,F,5947983
2023-07-14,App69,API12,F,12315
2023-07-14,App69,API15,F,544280
2023-07-14,App7,API10,S,298
2023-07-14,App7,API10,F,3
2023-07-14,App7,API12,S,3
2023-07-14,App7,API15,S,320
2023-07-14,App70,API15,F,13
2023-07-14,App71,API10,S,5
2023-07-14,App71,API12,S,40
2023-07-14,App71,API12,F,2
2023-07-14,App71,API15,S,6
2023-07-14,App71,API15,F,1
2023-07-14,App72,API12,S,741
2023-07-14,App72,API12,F,23
2023-07-14,App72,API18,S,405
2023-07-14,App72,API18,F,114
2023-07-14,App72,API19,S,368
2023-07-14,App72,API19,F,72
2023-07-14,App72,API23,S,1414
2023-07-14,App72,API7,S,3
2023-07-14,App73,API12,S,115
2023-07-14,App73,API12,F,10
2023-07-14,App73,API15,S,2
2023-07-14,App75,API12,S,434
2023-07-14,App75,API12,F,17
2023-07-14,App75,API15,S,47
2023-07-14,App76,API15,F,210006
2023-07-14,App77,API15,S,67633
2023-07-14,App77,API15,F,1177
2023-07-14,App78,API12,S,4
2023-07-14,App78,API12,F,2
2023-07-14,App78,API15,S,43295
2023-07-14,App78,API15,F,10104
2023-07-14,App79,API12,S,322522
2023-07-14,App79,API12,F,2962
2023-07-14,App79,API15,S,19383
2023-07-14,App79,API15,F,7993
2023-07-14,App8,API24,F,149
2023-07-14,App8,API9,F,1
2023-07-14,App80,API10,S,6
2023-07-14,App80,API10,F,4
2023-07-14,App80,API12,S,5
2023-07-14,App80,API15,S,2
2023-07-14,App80,API15,F,1
2023-07-14,App81,API12,S,13581
2023-07-14,App81,API12,F,29
2023-07-14,App81,API15,S,741
2023-07-14,App81,API15,F,17
2023-07-14,App82,API12,S,3
2023-07-14,App83,API12,S,125893
2023-07-14,App83,API12,F,2317
2023-07-14,App83,API15,S,35151
2023-07-14,App83,API15,F,1340
2023-07-14,App83,API24,F,9
2023-07-14,App84,API12,S,629841
2023-07-14,App84,API12,F,814
2023-07-14,App84,API15,S,31481
2023-07-14,App84,API15,F,14075
2023-07-14,App85,API10,S,4
2023-07-14,App85,API10,F,3
2023-07-14,App85,API12,S,3
2023-07-14,App85,API21,F,1
2023-07-14,App85,API24,F,5
2023-07-14,App85,API24,S,1
2023-07-14,App86,API12,S,19
2023-07-14,App86,API15,S,21
2023-07-14,App87,API12,S,280
2023-07-14,App87,API12,F,5
2023-07-14,App87,API15,S,591
2023-07-14,App87,API15,F,2
2023-07-14,App88,API18,S,3
2023-07-14,App88,API19,S,3
2023-07-14,App88,API23,S,3
2023-07-14,App89,API12,F,21
2023-07-14,App89,API12,S,4
2023-07-14,App89,API15,S,20
2023-07-14,App89,API15,F,10
2023-07-14,App9,API24,F,1
2023-07-14,App90,API12,S,1186464
2023-07-14,App90,API12,F,907
2023-07-14,App90,API15,S,32277
2023-07-14,App90,API15,F,15892
2023-07-14,App91,API12,S,16
2023-07-14,App91,API12,F,12
2023-07-14,App91,API15,S,49221
2023-07-14,App91,API15,F,4542
2023-07-14,App92,API12,S,15333
2023-07-14,App92,API12,F,106
2023-07-14,App92,API15,S,1173
2023-07-14,App92,API15,F,790
2023-07-14,App93,API10,S,3815
2023-07-14,App93,API10,F,211
2023-07-14,App93,API12,S,4012
2023-07-14,App93,API12,F,1226
2023-07-14,App93,API18,S,5440
2023-07-14,App93,API18,F,499
2023-07-14,App93,API19,S,4563
2023-07-14,App93,API19,F,213
2023-07-14,App93,API23,S,17495
2023-07-14,App93,API24,S,2
2023-07-14,App93,API7,S,3855
2023-07-14,App93,API7,F,10
2023-07-14,App94,API12,S,77347
2023-07-14,App94,API12,F,1203
2023-07-14,App94,API15,S,11319
2023-07-14,App94,API15,F,1080
2023-07-14,App94,API18,F,255
2023-07-14,App95,API10,S,18
2023-07-14,App96,API24,S,3
2023-07-14,App96,API26,S,6
2023-07-14,App97,API10,F,8
2023-07-14,App97,API12,S,18193
2023-07-14,App97,API12,F,449
2023-07-14,App97,API15,S,1599
2023-07-14,App97,API15,F,61
2023-07-14,App97,API18,S,418887
2023-07-14,App97,API18,F,250362
2023-07-14,App97,API19,S,249885
2023-07-14,App97,API19,F,48905
2023-07-14,App97,API24,F,392
2023-07-14,App97,API24,S,137
2023-07-14,App97,API26,S,664540
2023-07-14,App97,API26,F,195094
2023-07-14,App97,API9,F,1022
2023-07-14,App97,API9,S,364
2023-07-14,App98,API12,S,907806
2023-07-14,App98,API12,F,17644
2023-07-14,App98,API15,S,2589236
2023-07-14,App98,API15,F,3751
2023-07-14,App98,API18,S,1257
2023-07-14,App98,API18,F,198
2023-07-14,App98,API19,S,1038
2023-07-14,App98,API19,F,70
2023-07-14,App98,API24,F,957
2023-07-14,App98,API24,S,160
2023-07-14,App98,API7,S,29
2023-07-14,App98,API7,F,1
2023-07-14,App99,API15,S,1837024
2023-07-14,App99,API15,F,1330
2023-07-14,App99,API7,S,1831908
2023-07-14,App99,API7,F,25
2023-07-15,App1,API18,F,15
2023-07-15,App1,API19,S,629
2023-07-15,App1,API19,F,89
2023-07-15,App10,API24,F,32
2023-07-15,App100,API17,S,4097
2023-07-15,App100,API18,S,13701
2023-07-15,App100,API18,F,4541
2023-07-15,App100,API19,S,7961
2023-07-15,App100,API19,F,5808
2023-07-15,App100,API24,S,13
2023-07-15,App100,API26,S,18242
2023-07-15,App100,API26,F,2416
2023-07-15,App100,API7,S,6108
2023-07-15,App100,API7,F,8
2023-07-15,App101,API15,F,2
2023-07-15,App102,API15,S,96540
2023-07-15,App102,API15,F,345
2023-07-15,App103,API18,S,452
2023-07-15,App103,API18,F,153
2023-07-15,App103,API19,S,158
2023-07-15,App103,API19,F,16
2023-07-15,App104,API15,S,48319
2023-07-15,App104,API15,F,4841
2023-07-15,App104,API18,S,3426
2023-07-15,App104,API18,F,1338
2023-07-15,App104,API19,S,1658
2023-07-15,App104,API19,F,1260
2023-07-15,App105,API15,S,2625
2023-07-15,App105,API15,F,104
2023-07-15,App106,API10,S,6
2023-07-15,App106,API15,S,4218779
2023-07-15,App106,API15,F,59882
2023-07-15,App106,API2,S,434538
2023-07-15,App107,API17,S,73159
2023-07-15,App107,API24,S,6
2023-07-15,App107,API7,S,10
2023-07-15,App108,API1,S,454282
2023-07-15,App108,API1,F,11
2023-07-15,App108,API11,S,391226
2023-07-15,App108,API11,F,1602
2023-07-15,App108,API14,S,406523
2023-07-15,App108,API17,S,2833762
2023-07-15,App108,API17,F,412878
2023-07-15,App108,API2,S,13
2023-07-15,App108,API22,S,556083
2023-07-15,App108,API22,F,1328
2023-07-15,App108,API23,S,406523
2023-07-15,App108,API24,S,7
2023-07-15,App108,API25,S,1073292
2023-07-15,App108,API25,F,196
2023-07-15,App108,API27,S,575062
2023-07-15,App108,API27,F,290
2023-07-15,App108,API3,S,620990
2023-07-15,App108,API3,F,295
2023-07-15,App108,API4,S,391221
2023-07-15,App108,API5,S,1141060
2023-07-15,App108,API6,S,570528
2023-07-15,App109,API18,S,4
2023-07-15,App109,API19,F,15
2023-07-15,App109,API19,S,4
2023-07-15,App11,API24,F,34
2023-07-15,App110,API10,S,383
2023-07-15,App110,API10,F,141
2023-07-15,App111,API10,S,10302
2023-07-15,App111,API10,F,723
2023-07-15,App111,API15,S,281
2023-07-15,App111,API15,F,18
2023-07-15,App111,API24,S,62
2023-07-15,App111,API24,F,5
2023-07-15,App112,API24,S,5205
2023-07-15,App112,API24,F,531
2023-07-15,App118,API15,F,865657
2023-07-15,App12,API10,S,1
2023-07-15,App12,API10,F,1
2023-07-15,App12,API12,S,1
2023-07-15,App12,API24,F,8
2023-07-15,App121,API15,F,1
2023-07-15,App13,API15,S,51254
2023-07-15,App13,API15,F,1871
2023-07-15,App15,API15,S,12550
2023-07-15,App17,API15,S,67527
2023-07-15,App17,API15,F,219
2023-07-15,App17,API7,S,67184
2023-07-15,App18,API15,S,1317
2023-07-15,App18,API7,S,1316
2023-07-15,App19,API15,S,1762
2023-07-15,App19,API7,S,1751
2023-07-15,App2,API12,S,12480027
2023-07-15,App2,API12,F,468007
2023-07-15,App2,API12,SE,7
2023-07-15,App2,API15,S,1488
2023-07-15,App2,API15,F,49
2023-07-15,App2,API17,S,1562946
2023-07-15,App2,API17,F,57
2023-07-15,App2,API18,S,1338573
2023-07-15,App2,API18,F,140011
2023-07-15,App2,API19,S,1103329
2023-07-15,App2,API19,F,167995
2023-07-15,App2,API23,S,92789
2023-07-15,App2,API24,S,18
2023-07-15,App2,API7,S,202330
2023-07-15,App2,API7,F,2873
2023-07-15,App20,API15,S,29973
2023-07-15,App20,API15,F,92
2023-07-15,App20,API7,S,29920
2023-07-15,App21,API15,S,330077
2023-07-15,App21,API15,F,686
2023-07-15,App21,API7,S,138544
2023-07-15,App21,API7,F,9
2023-07-15,App22,API12,S,3034
2023-07-15,App22,API12,F,92
2023-07-15,App22,API15,S,4084
2023-07-15,App22,API15,F,22
2023-07-15,App22,API7,S,1286451
2023-07-15,App22,API7,F,3349
2023-07-15,App23,API15,S,159850
2023-07-15,App23,API15,F,288
2023-07-15,App23,API7,S,158066
2023-07-15,App23,API7,F,1
2023-07-15,App24,API15,S,28648
2023-07-15,App24,API15,F,176
2023-07-15,App25,API15,S,24587
2023-07-15,App25,API15,F,130
2023-07-15,App25,API7,S,24621
2023-07-15,App26,API15,S,83332
2023-07-15,App26,API15,F,144
2023-07-15,App26,API7,S,83218
2023-07-15,App27,API15,S,201753
2023-07-15,App27,API15,F,54425
2023-07-15,App27,API7,S,199077
2023-07-15,App27,API7,F,2
2023-07-15,App28,API15,S,191698
2023-07-15,App28,API15,F,266
2023-07-15,App28,API7,S,178955
2023-07-15,App28,API7,F,4
2023-07-15,App29,API10,S,70
2023-07-15,App29,API10,F,5
2023-07-15,App3,API10,S,4
2023-07-15,App3,API10,F,1
2023-07-15,App3,API12,S,6977313
2023-07-15,App3,API12,F,106942
2023-07-15,App3,API15,S,31061
2023-07-15,App3,API15,F,852
2023-07-15,App3,API18,S,1681
2023-07-15,App3,API18,F,268
2023-07-15,App3,API19,S,1494
2023-07-15,App3,API19,F,171
2023-07-15,App3,API23,S,47
2023-07-15,App3,API24,S,1374
2023-07-15,App3,API24,F,852
2023-07-15,App3,API7,S,5455720
2023-07-15,App3,API7,F,989980
2023-07-15,App3,API8,S,67
2023-07-15,App3,API8,F,34
2023-07-15,App3,API9,F,3
2023-07-15,App30,API24,S,2
2023-07-15,App30,API26,F,10
2023-07-15,App31,API18,S,1242
2023-07-15,App31,API18,F,91
2023-07-15,App31,API19,S,957
2023-07-15,App31,API19,F,293
2023-07-15,App31,API24,S,2
2023-07-15,App31,API26,S,2564
2023-07-15,App31,API26,F,2541
2023-07-15,App32,API18,S,22
2023-07-15,App32,API18,F,5
2023-07-15,App32,API19,S,14
2023-07-15,App32,API19,F,7
2023-07-15,App32,API26,F,47
2023-07-15,App32,API26,S,27
2023-07-15,App33,API15,S,10316
2023-07-15,App33,API15,F,343
2023-07-15,App34,API15,S,1781061
2023-07-15,App34,API15,F,45298
2023-07-15,App36,API15,S,35077
2023-07-15,App36,API15,F,4896
2023-07-15,App36,API15,S,14
2023-07-15,App37,API15,S,462096
2023-07-15,App37,API15,F,47103
2023-07-15,App38,API12,S,1
2023-07-15,App39,API15,S,2401
2023-07-15,App39,API15,F,8
2023-07-15,App4,API7,S,2110
2023-07-15,App4,API7,F,34
2023-07-15,App40,API10,S,140
2023-07-15,App40,API10,F,13
2023-07-15,App40,API15,S,145
2023-07-15,App41,API10,S,2
2023-07-15,App41,API10,F,2
2023-07-15,App41,API12,S,2679
2023-07-15,App41,API12,F,1644
2023-07-15,App41,API15,S,1370
2023-07-15,App41,API15,F,283
2023-07-15,App41,API17,F,54063
2023-07-15,App41,API17,S,40409
2023-07-15,App41,API18,S,511949
2023-07-15,App41,API18,F,12171
2023-07-15,App41,API19,S,476276
2023-07-15,App41,API19,F,50834
2023-07-15,App41,API24,F,354
2023-07-15,App41,API24,S,290
2023-07-15,App41,API26,S,574643
2023-07-15,App41,API26,F,418208
2023-07-15,App41,API7,S,47281
2023-07-15,App41,API7,F,2051
2023-07-15,App41,API9,S,115
2023-07-15,App41,API9,F,110
2023-07-15,App42,API18,S,12045
2023-07-15,App42,API18,F,1412
2023-07-15,App42,API19,S,10890
2023-07-15,App42,API19,F,297
2023-07-15,App42,API7,S,45726
2023-07-15,App42,API7,F,1368
2023-07-15,App43,API7,S,21478
2023-07-15,App43,API7,F,3695
2023-07-15,App44,API7,S,47
2023-07-15,App45,API18,S,1579
2023-07-15,App45,API18,F,237
2023-07-15,App45,API19,F,932
2023-07-15,App45,API19,S,821
2023-07-15,App45,API20,S,418
2023-07-15,App45,API20,F,28
2023-07-15,App45,API24,F,68618
2023-07-15,App45,API24,S,26430
2023-07-15,App45,API7,S,156248
2023-07-15,App45,API7,F,447
2023-07-15,App45,API9,S,4480
2023-07-15,App45,API9,F,10
2023-07-15,App46,API24,S,246
2023-07-15,App46,API26,F,9825
2023-07-15,App46,API26,S,8255
2023-07-15,App47,API18,S,78
2023-07-15,App47,API18,F,9
2023-07-15,App47,API19,F,149
2023-07-15,App47,API19,S,52
2023-07-15,App47,API24,S,5
2023-07-15,App47,API26,S,456748
2023-07-15,App47,API26,F,13142
2023-07-15,App48,API18,S,796
2023-07-15,App48,API18,F,41
2023-07-15,App48,API19,S,538
2023-07-15,App48,API19,F,192
2023-07-15,App48,API24,S,2
2023-07-15,App48,API26,F,1688
2023-07-15,App48,API26,S,1581
2023-07-15,App49,API18,F,122
2023-07-15,App49,API18,S,38
2023-07-15,App49,API19,S,11
2023-07-15,App49,API19,F,11
2023-07-15,App49,API7,S,126771
2023-07-15,App49,API7,F,8978
2023-07-15,App5,API10,S,38319
2023-07-15,App5,API10,F,29644
2023-07-15,App5,API12,S,27209
2023-07-15,App5,API12,F,1855
2023-07-15,App5,API15,S,10560
2023-07-15,App5,API15,F,248
2023-07-15,App5,API24,F,48
2023-07-15,App5,API24,S,3
2023-07-15,App50,API12,S,14876
2023-07-15,App50,API12,F,10602
2023-07-15,App50,API15,S,100
2023-07-15,App50,API15,F,2
2023-07-15,App51,API7,S,1197
2023-07-15,App52,API10,F,1
2023-07-15,App52,API12,F,1
2023-07-15,App52,API15,S,39
2023-07-15,App52,API15,F,1
2023-07-15,App52,API24,S,3
2023-07-15,App52,API24,F,3
2023-07-15,App52,API9,F,5
2023-07-15,App52,API9,S,4
2023-07-15,App53,API12,F,236
2023-07-15,App53,API12,S,51
2023-07-15,App53,API18,S,36
2023-07-15,App53,API19,S,34
2023-07-15,App53,API19,F,2
2023-07-15,App54,API10,S,70
2023-07-15,App54,API10,F,19
2023-07-15,App54,API12,F,19
2023-07-15,App54,API15,F,37
2023-07-15,App54,API15,S,28
2023-07-15,App54,API17,S,819532
2023-07-15,App54,API17,F,9
2023-07-15,App54,API24,S,10
2023-07-15,App54,API24,F,2
2023-07-15,App54,API7,S,8545212
2023-07-15,App54,API7,F,531678
2023-07-15,App55,API15,S,7
2023-07-15,App56,API18,S,29663
2023-07-15,App56,API18,F,677
2023-07-15,App56,API19,S,24104
2023-07-15,App56,API19,F,1854
2023-07-15,App56,API7,S,18803
2023-07-15,App58,API17,S,188763
2023-07-15,App58,API17,F,144
2023-07-15,App58,API24,F,11
2023-07-15,App58,API7,S,2546481
2023-07-15,App58,API7,F,7564
2023-07-15,App58,API7,SE,1
2023-07-15,App59,API15,S,268046
2023-07-15,App59,API15,F,66367
2023-07-15,App6,API12,S,742
2023-07-15,App6,API12,F,107
2023-07-15,App6,API15,S,7868
2023-07-15,App6,API15,F,50
2023-07-15,App6,API18,S,157
2023-07-15,App6,API18,F,33
2023-07-15,App6,API19,S,139
2023-07-15,App6,API19,F,8
2023-07-15,App6,API24,F,778
2023-07-15,App6,API24,S,7
2023-07-15,App6,API7,S,3621
2023-07-15,App6,API7,F,11
2023-07-15,App60,API15,S,36404
2023-07-15,App60,API15,F,89
2023-07-15,App62,API12,F,675069
2023-07-15,App62,API12,S,632182
2023-07-15,App62,API15,S,917800
2023-07-15,App62,API15,F,301372
2023-07-15,App62,API17,S,3407816
2023-07-15,App62,API7,S,3417774
2023-07-15,App62,API7,F,780235
2023-07-15,App62,API9,F,1472
2023-07-15,App62,API9,S,137
2023-07-15,App63,API7,S,24383
2023-07-15,App63,API7,F,2354
2023-07-15,App64,API1,S,1
2023-07-15,App64,API17,S,38917
2023-07-15,App64,API18,S,102250
2023-07-15,App64,API18,F,13465
2023-07-15,App64,API19,S,79868
2023-07-15,App64,API19,F,8803
2023-07-15,App64,API19,SE,2
2023-07-15,App64,API20,S,493
2023-07-15,App64,API20,F,53
2023-07-15,App64,API24,F,2325
2023-07-15,App64,API24,S,1938
2023-07-15,App64,API7,F,1510
2023-07-15,App64,API7,S,494
2023-07-15,App64,API9,S,5217
2023-07-15,App64,API9,F,120
2023-07-15,App65,API10,F,9
2023-07-15,App65,API15,F,303
2023-07-15,App66,API10,S,834
2023-07-15,App66,API10,F,614
2023-07-15,App66,API12,S,1257
2023-07-15,App66,API12,F,43
2023-07-15,App66,API15,S,230
2023-07-15,App66,API15,F,2
2023-07-15,App67,API15,F,417
2023-07-15,App69,API10,F,6033214
2023-07-15,App69,API12,F,11262
2023-07-15,App69,API15,F,566400
2023-07-15,App7,API10,S,296
2023-07-15,App7,API10,F,3
2023-07-15,App7,API12,S,3
2023-07-15,App7,API15,S,317
2023-07-15,App7,API15,F,1
2023-07-15,App70,API15,F,27
2023-07-15,App71,API10,S,7
2023-07-15,App71,API12,S,49
2023-07-15,App71,API12,F,2
2023-07-15,App71,API15,S,8
2023-07-15,App72,API12,S,845
2023-07-15,App72,API12,F,16
2023-07-15,App72,API18,S,432
2023-07-15,App72,API18,F,109
2023-07-15,App72,API19,S,393
2023-07-15,App72,API19,F,77
2023-07-15,App72,API23,S,1476
2023-07-15,App72,API7,S,5
2023-07-15,App73,API12,S,110
2023-07-15,App73,API12,F,8
2023-07-15,App73,API15,S,3
2023-07-15,App75,API12,S,418
2023-07-15,App75,API12,F,27
2023-07-15,App75,API15,S,55
2023-07-15,App76,API15,F,209793
2023-07-15,App77,API15,S,68483
2023-07-15,App77,API15,F,1170
2023-07-15,App78,API12,S,12
2023-07-15,App78,API12,F,6
2023-07-15,App78,API15,S,44824
2023-07-15,App78,API15,F,10376
2023-07-15,App79,API12,S,297584
2023-07-15,App79,API12,F,1725
2023-07-15,App79,API15,S,18063
2023-07-15,App79,API15,F,7954
2023-07-15,App8,API24,F,133
2023-07-15,App8,API9,F,1
2023-07-15,App80,API10,S,7
2023-07-15,App80,API10,F,5
2023-07-15,App80,API12,S,7
2023-07-15,App81,API12,S,13394
2023-07-15,App81,API12,F,27
2023-07-15,App81,API15,S,783
2023-07-15,App81,API15,F,23
2023-07-15,App82,API12,S,10
2023-07-15,App83,API12,S,134733
2023-07-15,App83,API12,F,2599
2023-07-15,App83,API15,S,37466
2023-07-15,App83,API15,F,1529
2023-07-15,App83,API24,F,17
2023-07-15,App84,API12,S,647324
2023-07-15,App84,API12,F,720
2023-07-15,App84,API15,S,31455
2023-07-15,App84,API15,F,14157
2023-07-15,App85,API10,S,16
2023-07-15,App85,API10,F,6
2023-07-15,App85,API12,S,4
2023-07-15,App85,API12,F,2
2023-07-15,App85,API7,S,1
2023-07-15,App85,API9,F,2
2023-07-15,App86,API12,S,23
2023-07-15,App86,API15,S,25
2023-07-15,App87,API12,S,257
2023-07-15,App87,API12,F,5
2023-07-15,App87,API15,S,551
2023-07-15,App87,API15,F,1
2023-07-15,App89,API12,S,3
2023-07-15,App89,API15,S,1
2023-07-15,App9,API24,F,13
2023-07-15,App90,API12,S,1152131
2023-07-15,App90,API12,F,1018
2023-07-15,App90,API15,S,32202
2023-07-15,App90,API15,F,15932
2023-07-15,App91,API12,F,22
2023-07-15,App91,API12,S,12
2023-07-15,App91,API15,S,50648
2023-07-15,App91,API15,F,4386
2023-07-15,App92,API12,S,12952
2023-07-15,App92,API12,F,94
2023-07-15,App92,API15,S,1116
2023-07-15,App92,API15,F,804
2023-07-15,App93,API10,S,4196
2023-07-15,App93,API10,F,165
2023-07-15,App93,API12,S,4366
2023-07-15,App93,API12,F,1437
2023-07-15,App93,API18,S,6517
2023-07-15,App93,API18,F,839
2023-07-15,App93,API19,S,5492
2023-07-15,App93,API19,F,294
2023-07-15,App93,API23,S,20950
2023-07-15,App93,API7,S,4213
2023-07-15,App93,API7,F,4
2023-07-15,App94,API12,S,80204
2023-07-15,App94,API12,F,1265
2023-07-15,App94,API15,S,12803
2023-07-15,App94,API15,F,1128
2023-07-15,App94,API18,F,295
2023-07-15,App95,API10,S,3
2023-07-15,App96,API24,S,1
2023-07-15,App96,API26,S,1
2023-07-15,App97,API10,F,14
2023-07-15,App97,API10,S,3
2023-07-15,App97,API12,S,18280
2023-07-15,App97,API12,F,449
2023-07-15,App97,API15,S,1629
2023-07-15,App97,API15,F,39
2023-07-15,App97,API18,S,402202
2023-07-15,App97,API18,F,238629
2023-07-15,App97,API19,S,241512
2023-07-15,App97,API19,F,45595
2023-07-15,App97,API24,F,596
2023-07-15,App97,API24,S,134
2023-07-15,App97,API26,S,635437
2023-07-15,App97,API26,F,195543
2023-07-15,App97,API9,F,1059
2023-07-15,App97,API9,S,368
2023-07-15,App98,API12,S,883407
2023-07-15,App98,API12,F,18308
2023-07-15,App98,API15,S,2510568
2023-07-15,App98,API15,F,3583
2023-07-15,App98,API18,S,1222
2023-07-15,App98,API18,F,176
2023-07-15,App98,API19,S,1007
2023-07-15,App98,API19,F,72
2023-07-15,App98,API24,F,881
2023-07-15,App98,API24,S,105
2023-07-15,App98,API7,S,9
2023-07-15,App99,API15,S,1823159
2023-07-15,App99,API15,F,834
2023-07-15,App99,API7,S,1819361
2023-07-15,App99,API7,F,36
2023-07-16,App1,API18,F,21
2023-07-16,App1,API18,S,1
2023-07-16,App1,API19,S,352
2023-07-16,App1,API19,F,52
2023-07-16,App10,API24,F,22
2023-07-16,App100,API17,S,3934
2023-07-16,App100,API18,S,13626
2023-07-16,App100,API18,F,4440
2023-07-16,App100,API19,S,7820
2023-07-16,App100,API19,F,5719
2023-07-16,App100,API24,S,13
2023-07-16,App100,API26,S,18066
2023-07-16,App100,API26,F,2254
2023-07-16,App100,API7,S,6011
2023-07-16,App100,API7,F,16
2023-07-16,App101,API15,F,5
2023-07-16,App102,API15,S,95800
2023-07-16,App102,API15,F,282
2023-07-16,App103,API18,S,102
2023-07-16,App103,API18,F,12
2023-07-16,App103,API19,S,33
2023-07-16,App103,API19,F,3
2023-07-16,App104,API15,S,48378
2023-07-16,App104,API15,F,5000
2023-07-16,App104,API18,S,3504
2023-07-16,App104,API18,F,1393
2023-07-16,App104,API19,S,1692
2023-07-16,App104,API19,F,1285
2023-07-16,App105,API15,S,2520
2023-07-16,App105,API15,F,127
2023-07-16,App106,API10,S,6
2023-07-16,App106,API15,S,3355937
2023-07-16,App106,API15,F,46284
2023-07-16,App106,API2,S,353007
2023-07-16,App107,API17,S,58168
2023-07-16,App107,API17,F,1
2023-07-16,App107,API24,S,9
2023-07-16,App107,API7,S,11
2023-07-16,App108,API1,S,239516
2023-07-16,App108,API1,F,16
2023-07-16,App108,API11,S,213447
2023-07-16,App108,API11,F,453
2023-07-16,App108,API14,S,221176
2023-07-16,App108,API17,S,1466780
2023-07-16,App108,API17,F,224406
2023-07-16,App108,API2,S,18
